2013 Federal Election - Senate Senate First Preferences By Polling Place [Event:17496 Generated:2013-11-18T16:00:01]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NT,306,"Lingiari",34153,"Remote Mobile Team 7", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",10
NT,306,"Lingiari",34153,"Remote Mobile Team 7", J,24726,1,"PILE, Jan","Rise Up Australia Party",0
NT,306,"Lingiari",34153,"Remote Mobile Team 7", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34153,"Remote Mobile Team 7", K,25164,0,"K TICKET VOTES","Australian Greens",32
NT,306,"Lingiari",34153,"Remote Mobile Team 7", K,24888,1,"WILLIAMS, Warren H","Australian Greens",3
NT,306,"Lingiari",34153,"Remote Mobile Team 7", K,24892,2,"BRAND, Michael","Australian Greens",0
NT,306,"Lingiari",34153,"Remote Mobile Team 7", L,25159,0,"L TICKET VOTES","Australian Independents",9
NT,306,"Lingiari",34153,"Remote Mobile Team 7", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,306,"Lingiari",34153,"Remote Mobile Team 7", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",34153,"Remote Mobile Team 7",ZZ,0,99,"INFORMAL"," ",34
NT,306,"Lingiari",34154,"Remote Mobile Team 8", A,25162,0,"A TICKET VOTES","Palmer United Party",17
NT,306,"Lingiari",34154,"Remote Mobile Team 8", A,24499,1,"TE WAKE, Douglas","Palmer United Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", B,25160,0,"B TICKET VOTES","Uniting Australia Party",14
NT,306,"Lingiari",34154,"Remote Mobile Team 8", B,23793,1,"BELL, Gary","Uniting Australia Party",1
NT,306,"Lingiari",34154,"Remote Mobile Team 8", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", C,25156,0,"C TICKET VOTES","Stable Population Party",3
NT,306,"Lingiari",34154,"Remote Mobile Team 8", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",7
NT,306,"Lingiari",34154,"Remote Mobile Team 8", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",1
NT,306,"Lingiari",34154,"Remote Mobile Team 8", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",79
NT,306,"Lingiari",34154,"Remote Mobile Team 8", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",41
NT,306,"Lingiari",34154,"Remote Mobile Team 8", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",2
NT,306,"Lingiari",34154,"Remote Mobile Team 8", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",1
NT,306,"Lingiari",34154,"Remote Mobile Team 8", G,25165,0,"G TICKET VOTES","Sex Party",2
NT,306,"Lingiari",34154,"Remote Mobile Team 8", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", G,24962,2,"RANDALL, Tracey Lee","Sex Party",1
NT,306,"Lingiari",34154,"Remote Mobile Team 8", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", I,25154,0,"I TICKET VOTES","Shooters and Fishers",3
NT,306,"Lingiari",34154,"Remote Mobile Team 8", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",6
NT,306,"Lingiari",34154,"Remote Mobile Team 8", J,24726,1,"PILE, Jan","Rise Up Australia Party",1
NT,306,"Lingiari",34154,"Remote Mobile Team 8", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", K,25164,0,"K TICKET VOTES","Australian Greens",10
NT,306,"Lingiari",34154,"Remote Mobile Team 8", K,24888,1,"WILLIAMS, Warren H","Australian Greens",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", K,24892,2,"BRAND, Michael","Australian Greens",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", L,25159,0,"L TICKET VOTES","Australian Independents",2
NT,306,"Lingiari",34154,"Remote Mobile Team 8", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",34154,"Remote Mobile Team 8",ZZ,0,99,"INFORMAL"," ",7
NT,306,"Lingiari",34155,"Remote Mobile Team 9", A,25162,0,"A TICKET VOTES","Palmer United Party",41
NT,306,"Lingiari",34155,"Remote Mobile Team 9", A,24499,1,"TE WAKE, Douglas","Palmer United Party",3
NT,306,"Lingiari",34155,"Remote Mobile Team 9", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", B,25160,0,"B TICKET VOTES","Uniting Australia Party",12
NT,306,"Lingiari",34155,"Remote Mobile Team 9", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", C,25156,0,"C TICKET VOTES","Stable Population Party",11
NT,306,"Lingiari",34155,"Remote Mobile Team 9", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",2
NT,306,"Lingiari",34155,"Remote Mobile Team 9", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",2
NT,306,"Lingiari",34155,"Remote Mobile Team 9", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",104
NT,306,"Lingiari",34155,"Remote Mobile Team 9", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",1
NT,306,"Lingiari",34155,"Remote Mobile Team 9", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",1
NT,306,"Lingiari",34155,"Remote Mobile Team 9", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",128
NT,306,"Lingiari",34155,"Remote Mobile Team 9", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",4
NT,306,"Lingiari",34155,"Remote Mobile Team 9", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", G,25165,0,"G TICKET VOTES","Sex Party",1
NT,306,"Lingiari",34155,"Remote Mobile Team 9", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",5
NT,306,"Lingiari",34155,"Remote Mobile Team 9", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", I,25154,0,"I TICKET VOTES","Shooters and Fishers",8
NT,306,"Lingiari",34155,"Remote Mobile Team 9", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",11
NT,306,"Lingiari",34155,"Remote Mobile Team 9", J,24726,1,"PILE, Jan","Rise Up Australia Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", K,25164,0,"K TICKET VOTES","Australian Greens",16
NT,306,"Lingiari",34155,"Remote Mobile Team 9", K,24888,1,"WILLIAMS, Warren H","Australian Greens",1
NT,306,"Lingiari",34155,"Remote Mobile Team 9", K,24892,2,"BRAND, Michael","Australian Greens",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", L,25159,0,"L TICKET VOTES","Australian Independents",11
NT,306,"Lingiari",34155,"Remote Mobile Team 9", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",34155,"Remote Mobile Team 9",ZZ,0,99,"INFORMAL"," ",20
NT,306,"Lingiari",8731,"Sadadeen", A,25162,0,"A TICKET VOTES","Palmer United Party",42
NT,306,"Lingiari",8731,"Sadadeen", A,24499,1,"TE WAKE, Douglas","Palmer United Party",8
NT,306,"Lingiari",8731,"Sadadeen", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",2
NT,306,"Lingiari",8731,"Sadadeen", B,25160,0,"B TICKET VOTES","Uniting Australia Party",1
NT,306,"Lingiari",8731,"Sadadeen", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,306,"Lingiari",8731,"Sadadeen", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",8731,"Sadadeen", C,25156,0,"C TICKET VOTES","Stable Population Party",2
NT,306,"Lingiari",8731,"Sadadeen", C,23375,1,"MILES, Jim","Stable Population Party",2
NT,306,"Lingiari",8731,"Sadadeen", C,23423,2,"RUSSELL, Mark","Stable Population Party",1
NT,306,"Lingiari",8731,"Sadadeen", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",29
NT,306,"Lingiari",8731,"Sadadeen", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",5
NT,306,"Lingiari",8731,"Sadadeen", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",8731,"Sadadeen", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",481
NT,306,"Lingiari",8731,"Sadadeen", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",23
NT,306,"Lingiari",8731,"Sadadeen", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",1
NT,306,"Lingiari",8731,"Sadadeen", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",430
NT,306,"Lingiari",8731,"Sadadeen", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",32
NT,306,"Lingiari",8731,"Sadadeen", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",14
NT,306,"Lingiari",8731,"Sadadeen", G,25165,0,"G TICKET VOTES","Sex Party",38
NT,306,"Lingiari",8731,"Sadadeen", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",6
NT,306,"Lingiari",8731,"Sadadeen", G,24962,2,"RANDALL, Tracey Lee","Sex Party",3
NT,306,"Lingiari",8731,"Sadadeen", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",6
NT,306,"Lingiari",8731,"Sadadeen", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",8731,"Sadadeen", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",8731,"Sadadeen", I,25154,0,"I TICKET VOTES","Shooters and Fishers",12
NT,306,"Lingiari",8731,"Sadadeen", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",1
NT,306,"Lingiari",8731,"Sadadeen", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",8731,"Sadadeen", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",11
NT,306,"Lingiari",8731,"Sadadeen", J,24726,1,"PILE, Jan","Rise Up Australia Party",7
NT,306,"Lingiari",8731,"Sadadeen", J,24731,2,"COX, Michael","Rise Up Australia Party",3
NT,306,"Lingiari",8731,"Sadadeen", K,25164,0,"K TICKET VOTES","Australian Greens",186
NT,306,"Lingiari",8731,"Sadadeen", K,24888,1,"WILLIAMS, Warren H","Australian Greens",67
NT,306,"Lingiari",8731,"Sadadeen", K,24892,2,"BRAND, Michael","Australian Greens",7
NT,306,"Lingiari",8731,"Sadadeen", L,25159,0,"L TICKET VOTES","Australian Independents",23
NT,306,"Lingiari",8731,"Sadadeen", L,23959,1,"WALCOTT, Phil","Australian Independents",29
NT,306,"Lingiari",8731,"Sadadeen", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,306,"Lingiari",8731,"Sadadeen",ZZ,0,99,"INFORMAL"," ",36
NT,306,"Lingiari",8733,"Tennant Creek", A,25162,0,"A TICKET VOTES","Palmer United Party",52
NT,306,"Lingiari",8733,"Tennant Creek", A,24499,1,"TE WAKE, Douglas","Palmer United Party",6
NT,306,"Lingiari",8733,"Tennant Creek", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,306,"Lingiari",8733,"Tennant Creek", B,25160,0,"B TICKET VOTES","Uniting Australia Party",5
NT,306,"Lingiari",8733,"Tennant Creek", B,23793,1,"BELL, Gary","Uniting Australia Party",1
NT,306,"Lingiari",8733,"Tennant Creek", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",8733,"Tennant Creek", C,25156,0,"C TICKET VOTES","Stable Population Party",2
NT,306,"Lingiari",8733,"Tennant Creek", C,23375,1,"MILES, Jim","Stable Population Party",1
NT,306,"Lingiari",8733,"Tennant Creek", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",8733,"Tennant Creek", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",52
NT,306,"Lingiari",8733,"Tennant Creek", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",8
NT,306,"Lingiari",8733,"Tennant Creek", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",8733,"Tennant Creek", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",251
NT,306,"Lingiari",8733,"Tennant Creek", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",5
NT,306,"Lingiari",8733,"Tennant Creek", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",0
NT,306,"Lingiari",8733,"Tennant Creek", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",225
NT,306,"Lingiari",8733,"Tennant Creek", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",15
NT,306,"Lingiari",8733,"Tennant Creek", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",2
NT,306,"Lingiari",8733,"Tennant Creek", G,25165,0,"G TICKET VOTES","Sex Party",20
NT,306,"Lingiari",8733,"Tennant Creek", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",0
NT,306,"Lingiari",8733,"Tennant Creek", G,24962,2,"RANDALL, Tracey Lee","Sex Party",1
NT,306,"Lingiari",8733,"Tennant Creek", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",8
NT,306,"Lingiari",8733,"Tennant Creek", H,23300,1,"WORK, Vernon","Citizens Electoral Council",0
NT,306,"Lingiari",8733,"Tennant Creek", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",8733,"Tennant Creek", I,25154,0,"I TICKET VOTES","Shooters and Fishers",3
NT,306,"Lingiari",8733,"Tennant Creek", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",1
NT,306,"Lingiari",8733,"Tennant Creek", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",8733,"Tennant Creek", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",0
NT,306,"Lingiari",8733,"Tennant Creek", J,24726,1,"PILE, Jan","Rise Up Australia Party",0
NT,306,"Lingiari",8733,"Tennant Creek", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",8733,"Tennant Creek", K,25164,0,"K TICKET VOTES","Australian Greens",77
NT,306,"Lingiari",8733,"Tennant Creek", K,24888,1,"WILLIAMS, Warren H","Australian Greens",12
NT,306,"Lingiari",8733,"Tennant Creek", K,24892,2,"BRAND, Michael","Australian Greens",1
NT,306,"Lingiari",8733,"Tennant Creek", L,25159,0,"L TICKET VOTES","Australian Independents",9
NT,306,"Lingiari",8733,"Tennant Creek", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,306,"Lingiari",8733,"Tennant Creek", L,23962,2,"FUTCHER, Lisa","Australian Independents",1
NT,306,"Lingiari",8733,"Tennant Creek",ZZ,0,99,"INFORMAL"," ",33
NT,306,"Lingiari",34183,"Tennant Creek PPVC", A,25162,0,"A TICKET VOTES","Palmer United Party",26
NT,306,"Lingiari",34183,"Tennant Creek PPVC", A,24499,1,"TE WAKE, Douglas","Palmer United Party",6
NT,306,"Lingiari",34183,"Tennant Creek PPVC", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", B,25160,0,"B TICKET VOTES","Uniting Australia Party",7
NT,306,"Lingiari",34183,"Tennant Creek PPVC", B,23793,1,"BELL, Gary","Uniting Australia Party",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", C,25156,0,"C TICKET VOTES","Stable Population Party",4
NT,306,"Lingiari",34183,"Tennant Creek PPVC", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",8
NT,306,"Lingiari",34183,"Tennant Creek PPVC", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",3
NT,306,"Lingiari",34183,"Tennant Creek PPVC", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",119
NT,306,"Lingiari",34183,"Tennant Creek PPVC", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",8
NT,306,"Lingiari",34183,"Tennant Creek PPVC", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",167
NT,306,"Lingiari",34183,"Tennant Creek PPVC", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",17
NT,306,"Lingiari",34183,"Tennant Creek PPVC", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", G,25165,0,"G TICKET VOTES","Sex Party",13
NT,306,"Lingiari",34183,"Tennant Creek PPVC", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", G,24962,2,"RANDALL, Tracey Lee","Sex Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", H,25155,0,"H TICKET VOTES","Citizens Electoral Council",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", H,23300,1,"WORK, Vernon","Citizens Electoral Council",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", H,23353,2,"STANKOVIC, Mile","Citizens Electoral Council",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", I,25154,0,"I TICKET VOTES","Shooters and Fishers",9
NT,306,"Lingiari",34183,"Tennant Creek PPVC", I,23588,1,"GRAHAM, Matt","Shooters and Fishers",1
NT,306,"Lingiari",34183,"Tennant Creek PPVC", I,23589,2,"RIGHTON, Christopher James","Shooters and Fishers",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", J,25163,0,"J TICKET VOTES","Rise Up Australia Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", J,24726,1,"PILE, Jan","Rise Up Australia Party",2
NT,306,"Lingiari",34183,"Tennant Creek PPVC", J,24731,2,"COX, Michael","Rise Up Australia Party",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", K,25164,0,"K TICKET VOTES","Australian Greens",45
NT,306,"Lingiari",34183,"Tennant Creek PPVC", K,24888,1,"WILLIAMS, Warren H","Australian Greens",10
NT,306,"Lingiari",34183,"Tennant Creek PPVC", K,24892,2,"BRAND, Michael","Australian Greens",2
NT,306,"Lingiari",34183,"Tennant Creek PPVC", L,25159,0,"L TICKET VOTES","Australian Independents",9
NT,306,"Lingiari",34183,"Tennant Creek PPVC", L,23959,1,"WALCOTT, Phil","Australian Independents",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC", L,23962,2,"FUTCHER, Lisa","Australian Independents",0
NT,306,"Lingiari",34183,"Tennant Creek PPVC",ZZ,0,99,"INFORMAL"," ",31
NT,306,"Lingiari",8888,"Tindal", A,25162,0,"A TICKET VOTES","Palmer United Party",16
NT,306,"Lingiari",8888,"Tindal", A,24499,1,"TE WAKE, Douglas","Palmer United Party",0
NT,306,"Lingiari",8888,"Tindal", A,24500,2,"McCABE, John Brian Douglas","Palmer United Party",1
NT,306,"Lingiari",8888,"Tindal", B,25160,0,"B TICKET VOTES","Uniting Australia Party",0
NT,306,"Lingiari",8888,"Tindal", B,23793,1,"BELL, Gary","Uniting Australia Party",0
NT,306,"Lingiari",8888,"Tindal", B,23797,2,"WATT, Kathryn","Uniting Australia Party",0
NT,306,"Lingiari",8888,"Tindal", C,25156,0,"C TICKET VOTES","Stable Population Party",0
NT,306,"Lingiari",8888,"Tindal", C,23375,1,"MILES, Jim","Stable Population Party",0
NT,306,"Lingiari",8888,"Tindal", C,23423,2,"RUSSELL, Mark","Stable Population Party",0
NT,306,"Lingiari",8888,"Tindal", D,25161,0,"D TICKET VOTES","A.F.N.P.P.",1
NT,306,"Lingiari",8888,"Tindal", D,24015,1,"KUNOTH-MONKS, Rosalie","A.F.N.P.P.",0
NT,306,"Lingiari",8888,"Tindal", D,24020,2,"GADAMBUA, Jeannie","A.F.N.P.P.",0
NT,306,"Lingiari",8888,"Tindal", E,25158,0,"E TICKET VOTES","Country Liberals (NT)",152
NT,306,"Lingiari",8888,"Tindal", E,23513,1,"SCULLION, Nigel","Country Liberals (NT)",6
NT,306,"Lingiari",8888,"Tindal", E,23514,2,"FAZLDEEN, Linda","Country Liberals (NT)",1
NT,306,"Lingiari",8888,"Tindal", F,25157,0,"F TICKET VOTES","Australian Labor Party (Northern Territory) Branch",40
NT,306,"Lingiari",8888,"Tindal", F,23498,1,"PERIS, Nova","Australian Labor Party (Northern Territory) Branch",0
NT,306,"Lingiari",8888,"Tindal", F,23503,2,"FOLEY, Rowan","Australian Labor Party (Northern Territory) Branch",0
NT,306,"Lingiari",8888,"Tindal", G,25165,0,"G TICKET VOTES","Sex Party",10
NT,306,"Lingiari",8888,"Tindal", G,24958,1,"EDWARDS, Joanne Louise","Sex Party",0
